,slide_id
1152,T0353_576_615_32
1153,T0354_576_566_167
1154,T0355_576_461_177
1155,T0356_576_480_155
1156,T0357_576_497_217
1157,T0358_576_415_0
1158,T0359_576_465_0
1159,T0360_576_435_42
1160,T0361_576_510_171
1161,T0362_576_464_6
1162,T0363_576_478_206
1163,T0364_576_465_195
1164,T0365_576_554_168
1165,T0366_576_504_0
1166,T0367_576_549_123
1167,T0368_576_475_185
1168,T0369_576_494_172
1169,T0370_576_473_235
1170,T0371_576_452_152
1171,T0372_576_486_242
1172,T0373_576_466_0
1173,T0374_576_481_210
1174,T0375_576_501_158
1175,T0376_576_547_0
1176,T0377_576_453_206
1177,T0378_576_481_191
1178,T0379_576_547_5
1179,T0380_576_493_217
1180,T0381_576_492_1
1181,T0382_576_524_209
1182,T0383_576_422_192
1183,T0384_576_462_152
1184,T0385_576_557_187
1185,T0386_576_482_120
1186,T0387_576_495_174
1187,T0388_576_514_126
1188,T0389_576_443_153
1189,T0390_576_480_149
1190,T0391_576_544_235
1191,T0392_576_504_197
1192,T0393_576_420_220
1193,T0394_576_521_185
1194,T0395_576_465_254
1195,T0396_576_512_0
1196,T0397_576_471_285
1197,T0398_576_511_132
1198,T0399_576_468_207
1199,T0400_576_492_141
